season,localTeam,visitorTeam,localGoals,visitorGoals,
2016-17,Deportivo,Osasuna,2,0,
2016-17,Barcelona,Espanol,4,1,
2016-17,'Atletico de Bilbao','Celta de Vigo',2,1,
2016-17,Valencia,'Real Madrid',2,1,
2016-17,Espanol,Deportivo,1,1,
2016-17,'Real Madrid',Granada,5,0,
2016-17,Eibar,'Atletico de Madrid',0,2,
2016-17,'Las Palmas','Sporting de Gijon',1,0,
2016-17,'Real Sociedad',Sevilla,0,4,
2016-17,'Atletico de Bilbao',Alaves,0,0,
2016-17,Betis,Leganes,2,0,
2016-17,'Celta de Vigo',Malaga,3,1,
2016-17,Villarreal,Barcelona,1,1,
2016-17,Osasuna,Valencia,3,3,
2016-17,Leganes,'Atletico de Bilbao',0,0,
2016-17,Barcelona,'Las Palmas',5,0,
2016-17,'Atletico de Madrid',Betis,1,0,
2016-17,Deportivo,Villarreal,0,0,
2016-17,Valencia,Espanol,2,1,
2016-17,'Celta de Vigo',Alaves,1,0,
2016-17,'Sporting de Gijon',Eibar,2,3,
2016-17,Granada,Osasuna,1,1,
2016-17,Sevilla,'Real Madrid',2,1,
2016-17,Malaga,'Real Sociedad',0,2,
2016-17,'Las Palmas',Deportivo,1,1,
2016-17,Espanol,Granada,3,1,
2016-17,'Real Madrid',Malaga,2,1,
2016-17,Alaves,Leganes,2,2,
2016-17,Villarreal,Valencia,0,2,
2016-17,Osasuna,Sevilla,3,4,
2016-17,'Atletico de Bilbao','Atletico de Madrid',2,2,
2016-17,'Real Sociedad','Celta de Vigo',1,0,
2016-17,Betis,'Sporting de Gijon',0,0,
2016-17,Eibar,Barcelona,0,4,
2016-17,Osasuna,Malaga,1,1,
2016-17,Villarreal,Granada,2,0,
2016-17,Alaves,'Atletico de Madrid',0,0,
2016-17,Eibar,Deportivo,3,1,
2016-17,Leganes,'Celta de Vigo',0,2,
2016-17,Betis,Barcelona,1,1,
2016-17,Espanol,Sevilla,3,1,
2016-17,'Atletico de Bilbao','Sporting de Gijon',2,1,
2016-17,'Real Madrid','Real Sociedad',3,0,
2016-17,'Las Palmas',Valencia,3,1,
2016-17,Malaga,Espanol,0,1,
2016-17,Barcelona,'Atletico de Bilbao',3,0,
2016-17,'Atletico de Madrid',Leganes,2,0,
2016-17,Valencia,Eibar,0,4,
2016-17,Sevilla,Villarreal,0,0,
2016-17,'Sporting de Gijon',Alaves,2,4,
2016-17,'Real Sociedad',Osasuna,3,2,
2016-17,Granada,'Las Palmas',1,0,
2016-17,Deportivo,Betis,1,1,
2016-17,'Celta de Vigo','Real Madrid',1,4,
2016-17,Espanol,'Real Sociedad',1,2,
2016-17,Betis,Valencia,0,0,
2016-17,Alaves,Barcelona,0,6,
2016-17,'Atletico de Bilbao',Deportivo,2,1,
2016-17,Osasuna,'Real Madrid',1,3,
2016-17,Villarreal,Malaga,1,1,
2016-17,Leganes,'Sporting de Gijon',0,2,
2016-17,'Las Palmas',Sevilla,0,1,
2016-17,'Atletico de Madrid','Celta de Vigo',3,2,
2016-17,Eibar,Granada,4,0,
2016-17,Granada,Betis,4,1,
2016-17,'Sporting de Gijon','Atletico de Madrid',1,4,
2016-17,'Real Madrid',Espanol,2,0,
2016-17,Deportivo,Alaves,0,1,
2016-17,Sevilla,Eibar,2,0,
2016-17,'Real Sociedad',Villarreal,0,1,
2016-17,Valencia,'Atletico de Bilbao',2,0,
2016-17,'Celta de Vigo',Osasuna,3,0,
2016-17,Barcelona,Leganes,2,1,
2016-17,Malaga,'Las Palmas',2,1,
2016-17,'Las Palmas','Real Sociedad',0,1,
2016-17,Alaves,Valencia,2,1,
2016-17,Betis,Sevilla,1,2,
2016-17,Leganes,Deportivo,4,0,
2016-17,Eibar,Malaga,3,0,
2016-17,Espanol,Osasuna,3,0,
2016-17,'Atletico de Madrid',Barcelona,1,2,
2016-17,'Atletico de Bilbao',Granada,3,1,
2016-17,'Sporting de Gijon','Celta de Vigo',1,1,
2016-17,Villarreal,'Real Madrid',2,3,
2016-17,'Real Sociedad',Eibar,2,2,
2016-17,Malaga,Betis,1,2,
2016-17,Valencia,Leganes,1,0,
2016-17,Osasuna,Villarreal,1,4,
2016-17,Barcelona,'Sporting de Gijon',6,1,
2016-17,'Celta de Vigo',Espanol,2,2,
2016-17,'Real Madrid','Las Palmas',3,3,
2016-17,Granada,Alaves,2,1,
2016-17,Deportivo,'Atletico de Madrid',1,1,
2016-17,Sevilla,'Atletico de Bilbao',1,0,
2016-17,Betis,'Real Sociedad',2,3,
2016-17,Leganes,Granada,1,0,
2016-17,Eibar,'Real Madrid',1,4,
2016-17,Villarreal,Espanol,2,0,
2016-17,Barcelona,'Celta de Vigo',5,0,
2016-17,'Sporting de Gijon',Deportivo,0,1,
2016-17,'Atletico de Madrid',Valencia,3,0,
2016-17,'Las Palmas',Osasuna,5,2,
2016-17,'Atletico de Bilbao',Malaga,1,0,
2016-17,Alaves,Sevilla,1,1,
2016-17,Espanol,'Las Palmas',4,3,
2016-17,Valencia,'Sporting de Gijon',1,1,
2016-17,Sevilla,Leganes,1,1,
2016-17,Malaga,Alaves,1,2,
2016-17,Granada,'Atletico de Madrid',0,1,
2016-17,'Real Sociedad','Atletico de Bilbao',0,2,
2016-17,Deportivo,Barcelona,2,1,
2016-17,'Celta de Vigo',Villarreal,0,1,
2016-17,'Real Madrid',Betis,2,1,
2016-17,Osasuna,Eibar,1,1,
2016-17,'Las Palmas',Villarreal,1,0,
2016-17,Eibar,Espanol,1,1,
2016-17,'Atletico de Bilbao','Real Madrid',1,2,
2016-17,Alaves,'Real Sociedad',1,0,
2016-17,Betis,Osasuna,2,0,
2016-17,Leganes,Malaga,0,0,
2016-17,'Atletico de Madrid',Sevilla,3,1,
2016-17,'Sporting de Gijon',Granada,3,1,
2016-17,Deportivo,'Celta de Vigo',0,1,
2016-17,Barcelona,Valencia,4,2,
2016-17,Espanol,Betis,2,1,
2016-17,Villarreal,Eibar,2,3,
2016-17,Osasuna,'Atletico de Bilbao',1,2,
2016-17,'Real Sociedad',Leganes,1,1,
2016-17,Malaga,'Atletico de Madrid',0,2,
2016-17,Sevilla,'Sporting de Gijon',0,0,
2016-17,'Real Madrid',Alaves,3,0,
2016-17,Valencia,Deportivo,3,0,
2016-17,Granada,Barcelona,1,4,
2016-17,'Celta de Vigo','Las Palmas',3,1,
2016-17,'Atletico de Bilbao',Espanol,2,0,
2016-17,Betis,Villarreal,0,1,
2016-17,'Atletico de Madrid','Real Sociedad',1,0,
2016-17,Barcelona,Sevilla,3,0,
2016-17,Alaves,Osasuna,0,1,
2016-17,Deportivo,Granada,0,0,
2016-17,'Sporting de Gijon',Malaga,0,1,
2016-17,Leganes,'Real Madrid',2,4,
2016-17,Eibar,'Las Palmas',3,1,
2016-17,Valencia,'Celta de Vigo',3,2,
2016-17,Villarreal,'Atletico de Bilbao',3,1,
2016-17,Espanol,Alaves,1,0,
2016-17,'Real Madrid','Atletico de Madrid',1,1,
2016-17,Sevilla,Deportivo,4,2,
2016-17,Malaga,Barcelona,2,0,
2016-17,Granada,Valencia,1,3,
2016-17,'Celta de Vigo',Eibar,0,2,
2016-17,Osasuna,Leganes,2,1,
2016-17,'Las Palmas',Betis,4,1,
2016-17,'Real Sociedad','Sporting de Gijon',3,1,
2016-17,'Atletico de Bilbao','Las Palmas',5,1,
2016-17,Deportivo,Malaga,2,0,
2016-17,'Sporting de Gijon','Real Madrid',2,3,
2016-17,'Atletico de Madrid',Osasuna,3,0,
2016-17,Barcelona,'Real Sociedad',3,2,
2016-17,Leganes,Espanol,0,1,
2016-17,Valencia,Sevilla,0,0,
2016-17,Betis,Eibar,2,0,
2016-17,Granada,'Celta de Vigo',0,3,
2016-17,Alaves,Villarreal,2,1,
2016-17,Sevilla,Granada,2,0,
2016-17,Malaga,Valencia,2,0,
2016-17,Villarreal,Leganes,2,1,
2016-17,Osasuna,'Sporting de Gijon',2,2,
2016-17,Espanol,'Atletico de Madrid',0,1,
2016-17,'Real Sociedad',Deportivo,1,0,
2016-17,'Celta de Vigo',Betis,0,1,
2016-17,'Las Palmas',Alaves,1,1,
2016-17,'Real Madrid',Barcelona,2,3,
2016-17,Eibar,'Atletico de Bilbao',0,1,
2016-17,'Sporting de Gijon',Espanol,1,1,
2016-17,Granada,Malaga,0,2,
2016-17,'Atletico de Madrid',Villarreal,0,1,
2016-17,Barcelona,Osasuna,7,1,
2016-17,Valencia,'Real Sociedad',2,3,
2016-17,Leganes,'Las Palmas',3,0,
2016-17,Deportivo,'Real Madrid',2,6,
2016-17,Alaves,Eibar,0,0,
2016-17,Sevilla,'Celta de Vigo',2,1,
2016-17,'Atletico de Bilbao',Betis,2,1,
2016-17,Villarreal,'Sporting de Gijon',3,1,
2016-17,'Real Sociedad',Granada,2,1,
2016-17,'Real Madrid',Valencia,2,1,
2016-17,'Las Palmas','Atletico de Madrid',0,5,
2016-17,Espanol,Barcelona,0,3,
2016-17,Osasuna,Deportivo,2,2,
2016-17,Betis,Alaves,1,4,
2016-17,Eibar,Leganes,2,0,
2016-17,'Celta de Vigo','Atletico de Bilbao',0,3,
2016-17,Malaga,Sevilla,4,2,
2016-17,Sevilla,'Real Sociedad',1,1,
2016-17,'Sporting de Gijon','Las Palmas',1,0,
2016-17,'Atletico de Madrid',Eibar,1,0,
2016-17,Barcelona,Villarreal,4,1,
2016-17,Granada,'Real Madrid',0,4,
2016-17,Alaves,'Atletico de Bilbao',1,0,
2016-17,Valencia,Osasuna,4,1,
2016-17,Deportivo,Espanol,1,2,
2016-17,Malaga,'Celta de Vigo',3,0,
2016-17,Leganes,Betis,4,0,
2016-17,Espanol,Valencia,0,1,
2016-17,Osasuna,Granada,2,1,
2016-17,Alaves,'Celta de Vigo',3,1,
2016-17,Betis,'Atletico de Madrid',1,1,
2016-17,Eibar,'Sporting de Gijon',0,1,
2016-17,'Las Palmas',Barcelona,1,4,
2016-17,Villarreal,Deportivo,0,0,
2016-17,'Atletico de Bilbao',Leganes,1,1,
2016-17,'Real Madrid',Sevilla,4,1,
2016-17,'Real Sociedad',Malaga,2,2,
2016-17,Granada,Espanol,1,2,
2016-17,'Sporting de Gijon',Betis,2,2,
2016-17,Deportivo,'Las Palmas',3,0,
2016-17,Leganes,Alaves,1,1,
2016-17,Sevilla,Osasuna,5,0,
2016-17,'Atletico de Madrid','Atletico de Bilbao',3,1,
2016-17,Valencia,Villarreal,1,3,
2016-17,'Celta de Vigo','Real Sociedad',2,2,
2016-17,Malaga,'Real Madrid',0,2,
2016-17,Barcelona,Eibar,4,2,
2016-17,Mirandes,Getafe,1,1,
2016-17,Almeria,Cadiz,1,1,
2016-17,Alcorcon,Huesca,0,0,
2016-17,Elche,'Rayo Vallecano',2,1,
2016-17,Mallorca,Reus,0,1,
2016-17,Cordoba,Tenerife,1,0,
2016-17,Numancia,Levante,0,1,
2016-17,'Gimnastic de Tarragona',Lugo,2,2,
2016-17,'Sevilla Atletico',Girona,3,3,
2016-17,Valladolid,Oviedo,1,0,
2016-17,Zaragoza,'UCAM Murcia',3,1,
2016-17,Getafe,Numancia,0,0,
2016-17,Tenerife,'Sevilla Atletico',1,1,
2016-17,Reus,Mirandes,1,1,
2016-17,Oviedo,Almeria,2,0,
2016-17,Girona,Elche,3,1,
2016-17,Lugo,Zaragoza,3,3,
2016-17,'UCAM Murcia',Cordoba,1,1,
2016-17,Huesca,'Gimnastic de Tarragona',1,1,
2016-17,Levante,Alcorcon,2,0,
2016-17,'Rayo Vallecano',Valladolid,0,0,
2016-17,Cadiz,Mallorca,1,1,
2016-17,'Sevilla Atletico','UCAM Murcia',1,1,
2016-17,Cordoba,Lugo,3,3,
2016-17,Mirandes,Cadiz,3,2,
2016-17,Valladolid,Girona,2,1,
2016-17,Almeria,'Rayo Vallecano',3,0,
2016-17,Getafe,Reus,1,1,
2016-17,Elche,Tenerife,3,1,
2016-17,Numancia,Alcorcon,1,1,
2016-17,'Gimnastic de Tarragona',Levante,1,1,
2016-17,Mallorca,Oviedo,0,0,
2016-17,Zaragoza,Huesca,1,0,
2016-17,Lugo,'Sevilla Atletico',1,0,
2016-17,Tenerife,Valladolid,1,0,
2016-17,Reus,Numancia,1,1,
2016-17,Levante,Zaragoza,4,2,
2016-17,'Rayo Vallecano',Mallorca,1,0,
2016-17,Oviedo,Mirandes,0,0,
2016-17,Huesca,Cordoba,3,0,
2016-17,Cadiz,Getafe,3,0,
2016-17,'UCAM Murcia',Elche,1,1,
2016-17,Alcorcon,'Gimnastic de Tarragona',1,0,
2016-17,Girona,Almeria,3,3,
2016-17,Numancia,'Gimnastic de Tarragona',1,0,
2016-17,Elche,Lugo,0,3,
2016-17,Reus,Cadiz,1,0,
2016-17,Valladolid,'UCAM Murcia',0,1,
2016-17,Cordoba,Levante,1,0,
2016-17,Zaragoza,Alcorcon,2,0,
2016-17,Almeria,Tenerife,0,1,
2016-17,Mirandes,'Rayo Vallecano',2,1,
2016-17,'Sevilla Atletico',Huesca,2,0,
2016-17,Getafe,Oviedo,2,1,
2016-17,Mallorca,Girona,1,0,
2016-17,Alcorcon,Cordoba,0,1,
2016-17,Lugo,Valladolid,1,0,
2016-17,'Gimnastic de Tarragona',Zaragoza,0,0,
2016-17,Cadiz,Numancia,1,0,
2016-17,Huesca,Elche,0,3,
2016-17,Levante,'Sevilla Atletico',1,0,
2016-17,'UCAM Murcia',Almeria,4,0,
2016-17,Oviedo,Reus,0,1,
2016-17,'Rayo Vallecano',Getafe,2,0,
2016-17,Girona,Mirandes,1,1,
2016-17,Tenerife,Mallorca,0,0,
2016-17,'Sevilla Atletico',Alcorcon,1,1,
2016-17,Cordoba,'Gimnastic de Tarragona',2,0,
2016-17,Valladolid,Huesca,1,2,
2016-17,Almeria,Lugo,0,0,
2016-17,Elche,Levante,0,1,
2016-17,Cadiz,Oviedo,0,2,
2016-17,Mirandes,Tenerife,3,2,
2016-17,Mallorca,'UCAM Murcia',0,0,
2016-17,Getafe,Girona,0,2,
2016-17,Numancia,Zaragoza,2,1,
2016-17,Reus,'Rayo Vallecano',1,1,
2016-17,Huesca,Almeria,2,0,
2016-17,Lugo,Mallorca,3,1,
2016-17,Alcorcon,Elche,1,0,
2016-17,'Gimnastic de Tarragona','Sevilla Atletico',1,1,
2016-17,Zaragoza,Cordoba,1,1,
2016-17,'UCAM Murcia',Mirandes,2,2,
2016-17,Girona,Reus,1,0,
2016-17,Levante,Valladolid,3,2,
2016-17,Oviedo,Numancia,2,2,
2016-17,Tenerife,Getafe,0,0,
2016-17,'Rayo Vallecano',Cadiz,3,0,
2016-17,Reus,Tenerife,0,0,
2016-17,Valladolid,Alcorcon,2,0,
2016-17,Getafe,'UCAM Murcia',2,0,
2016-17,Numancia,Cordoba,1,1,
2016-17,Elche,'Gimnastic de Tarragona',4,4,
2016-17,'Sevilla Atletico',Zaragoza,2,1,
2016-17,Oviedo,'Rayo Vallecano',2,0,
2016-17,Mirandes,Lugo,2,2,
2016-17,Cadiz,Girona,0,0,
2016-17,Mallorca,Huesca,3,0,
2016-17,Almeria,Levante,2,2,
2016-17,Lugo,Getafe,0,1,
2016-17,Girona,Oviedo,0,0,
2016-17,Alcorcon,Almeria,0,0,
2016-17,Huesca,Mirandes,3,0,
2016-17,Levante,Mallorca,2,1,
2016-17,Zaragoza,Elche,1,3,
2016-17,Cordoba,'Sevilla Atletico',0,1,
2016-17,'Rayo Vallecano',Numancia,3,3,
2016-17,'UCAM Murcia',Reus,0,2,
2016-17,'Gimnastic de Tarragona',Valladolid,1,2,
2016-17,Tenerife,Cadiz,1,1,
2016-17,Elche,Cordoba,1,1,
2016-17,Reus,Lugo,2,1,
2016-17,Getafe,Huesca,1,1,
2016-17,Numancia,'Sevilla Atletico',1,2,
2016-17,'Rayo Vallecano',Girona,1,0,
2016-17,Valladolid,Zaragoza,0,0,
2016-17,Mallorca,Alcorcon,1,0,
2016-17,Almeria,'Gimnastic de Tarragona',3,0,
2016-17,Mirandes,Levante,0,3,
2016-17,Cadiz,'UCAM Murcia',2,2,
2016-17,Oviedo,Tenerife,2,0,
2016-17,Huesca,Reus,2,1,
2016-17,Zaragoza,Almeria,2,1,
2016-17,Tenerife,'Rayo Vallecano',3,2,
2016-17,Cordoba,Valladolid,1,1,
2016-17,Girona,Numancia,3,0,
2016-17,'Sevilla Atletico',Elche,2,0,
2016-17,Lugo,Cadiz,0,1,
2016-17,'UCAM Murcia',Oviedo,0,1,
2016-17,Alcorcon,Mirandes,1,0,
2016-17,'Gimnastic de Tarragona',Mallorca,2,2,
2016-17,Levante,Getafe,1,1,
2016-17,Cadiz,Huesca,1,0,
2016-17,Girona,Tenerife,1,1,
2016-17,'Rayo Vallecano','UCAM Murcia',0,1,
2016-17,Valladolid,'Sevilla Atletico',2,0,
2016-17,Mallorca,Zaragoza,2,2,
2016-17,Mirandes,'Gimnastic de Tarragona',0,1,
2016-17,Numancia,Elche,2,2,
2016-17,Almeria,Cordoba,3,1,
2016-17,Oviedo,Lugo,1,1,
2016-17,Getafe,Alcorcon,1,0,
2016-17,Reus,Levante,0,1,
2016-17,Cordoba,Mallorca,0,2,
2016-17,Elche,Valladolid,2,0,
2016-17,Huesca,Oviedo,4,0,
2016-17,'Gimnastic de Tarragona',Getafe,1,0,
2016-17,Alcorcon,Reus,1,0,
2016-17,Tenerife,Numancia,1,1,
2016-17,Levante,Cadiz,0,0,
2016-17,Lugo,'Rayo Vallecano',1,0,
2016-17,'Sevilla Atletico',Almeria,1,0,
2016-17,'UCAM Murcia',Girona,0,1,
2016-17,Zaragoza,Mirandes,2,0,
2016-17,Almeria,Elche,2,1,
2016-17,Numancia,Valladolid,2,1,
2016-17,Oviedo,Levante,2,0,
2016-17,Mallorca,'Sevilla Atletico',2,2,
2016-17,Girona,Lugo,3,1,
2016-17,Reus,'Gimnastic de Tarragona',1,0,
2016-17,Getafe,Zaragoza,1,0,
2016-17,Tenerife,'UCAM Murcia',2,1,
2016-17,Cadiz,Alcorcon,4,1,
2016-17,'Rayo Vallecano',Huesca,2,2,
2016-17,Mirandes,Cordoba,1,1,
2016-17,'Gimnastic de Tarragona',Cadiz,1,0,
2016-17,Lugo,Tenerife,1,3,
2016-17,Valladolid,Almeria,0,0,
2016-17,Alcorcon,Oviedo,5,1,
2016-17,'UCAM Murcia',Numancia,3,2,
2016-17,Zaragoza,Reus,2,2,
2016-17,Elche,Mallorca,1,0,
2016-17,Huesca,Girona,1,2,
2016-17,'Sevilla Atletico',Mirandes,1,0,
2016-17,Cordoba,Getafe,1,3,
2016-17,Levante,'Rayo Vallecano',1,0,
2016-17,Getafe,'Sevilla Atletico',2,0,
2016-17,Mirandes,Elche,1,0,
2016-17,'UCAM Murcia',Lugo,1,2,
2016-17,Numancia,Almeria,1,0,
2016-17,Cadiz,Zaragoza,3,0,
2016-17,'Rayo Vallecano',Alcorcon,2,0,
2016-17,Girona,Levante,2,1,
2016-17,Oviedo,'Gimnastic de Tarragona',1,0,
2016-17,Mallorca,Valladolid,0,3,
2016-17,Tenerife,Huesca,1,1,
2016-17,Reus,Cordoba,1,2,
2016-17,'Sevilla Atletico',Reus,0,1,
2016-17,'Gimnastic de Tarragona','Rayo Vallecano',0,1,
2016-17,Elche,Getafe,2,2,
2016-17,Huesca,'UCAM Murcia',5,2,
2016-17,Levante,Tenerife,1,0,
2016-17,Almeria,Mallorca,2,1,
2016-17,Cordoba,Cadiz,1,3,
2016-17,Alcorcon,Girona,2,1,
2016-17,Valladolid,Mirandes,5,0,
2016-17,Lugo,Numancia,3,1,
2016-17,Zaragoza,Oviedo,2,1,
2016-17,Reus,Elche,0,1,
2016-17,Getafe,Valladolid,3,1,
2016-17,Lugo,Huesca,1,1,
2016-17,Oviedo,Cordoba,1,2,
2016-17,Tenerife,Alcorcon,2,0,
2016-17,Girona,'Gimnastic de Tarragona',4,2,
2016-17,'Rayo Vallecano',Zaragoza,1,2,
2016-17,Numancia,Mallorca,3,1,
2016-17,Mirandes,Almeria,2,1,
2016-17,Cadiz,'Sevilla Atletico',4,1,
2016-17,'UCAM Murcia',Levante,0,2,
2016-17,Valladolid,Reus,1,0,
2016-17,Almeria,Getafe,0,1,
2016-17,Numancia,Huesca,0,0,
2016-17,Mallorca,Mirandes,2,0,
2016-17,Levante,Lugo,1,0,
2016-17,Cordoba,'Rayo Vallecano',0,0,
2016-17,Alcorcon,'UCAM Murcia',0,0,
2016-17,'Gimnastic de Tarragona',Tenerife,1,1,
2016-17,Elche,Cadiz,2,3,
2016-17,Zaragoza,Girona,0,2,
2016-17,'Sevilla Atletico',Oviedo,5,3,
2016-17,Cadiz,Valladolid,0,1,
2016-17,'Rayo Vallecano','Sevilla Atletico',1,1,
2016-17,'UCAM Murcia','Gimnastic de Tarragona',1,1,
2016-17,Oviedo,Elche,2,1,
2016-17,Mirandes,Numancia,0,3,
2016-17,Tenerife,Zaragoza,1,0,
2016-17,Getafe,Mallorca,1,1,
2016-17,Reus,Almeria,1,0,
2016-17,Lugo,Alcorcon,1,0,
2016-17,Huesca,Levante,0,2,
2016-17,Girona,Cordoba,2,0,
2016-17,Oviedo,Valladolid,1,0,
2016-17,Tenerife,Cordoba,2,0,
2016-17,Lugo,'Gimnastic de Tarragona',2,3,
2016-17,Huesca,Alcorcon,0,1,
2016-17,'Rayo Vallecano',Elche,1,1,
2016-17,'UCAM Murcia',Zaragoza,1,0,
2016-17,Levante,Numancia,1,0,
2016-17,Reus,Mallorca,1,1,
2016-17,Getafe,Mirandes,1,1,
2016-17,Girona,'Sevilla Atletico',2,0,
2016-17,Cadiz,Almeria,1,0,
2016-17,Elche,Girona,1,0,
2016-17,'Sevilla Atletico',Tenerife,0,0,
2016-17,Mirandes,Reus,1,1,
2016-17,'Gimnastic de Tarragona',Huesca,0,0,
2016-17,Alcorcon,Levante,2,0,
2016-17,Valladolid,'Rayo Vallecano',2,1,
2016-17,Numancia,Getafe,2,0,
2016-17,Cordoba,'UCAM Murcia',1,1,
2016-17,Mallorca,Cadiz,0,0,
2016-17,Almeria,Oviedo,3,0,
2016-17,Zaragoza,Lugo,1,1,
2016-17,'UCAM Murcia','Sevilla Atletico',1,0,
2016-17,Alcorcon,Numancia,2,3,
2016-17,Tenerife,Elche,2,0,
2016-17,Lugo,Cordoba,1,0,
2016-17,Cadiz,Mirandes,2,1,
2016-17,Huesca,Zaragoza,2,3,
2016-17,Oviedo,Mallorca,2,1,
2016-17,'Rayo Vallecano',Almeria,1,0,
2016-17,Levante,'Gimnastic de Tarragona',2,1,
2016-17,Reus,Getafe,1,1,
2016-17,Girona,Valladolid,2,1,
2016-17,'Sevilla Atletico',Lugo,1,1,
2016-17,Almeria,Girona,0,0,
2016-17,Zaragoza,Levante,0,1,
2016-17,'Gimnastic de Tarragona',Alcorcon,1,1,
2016-17,Getafe,Cadiz,3,2,
2016-17,Cordoba,Huesca,0,2,
2016-17,Valladolid,Tenerife,0,0,
2016-17,Numancia,Reus,1,0,
2016-17,Mirandes,Oviedo,0,2,
2016-17,Elche,'UCAM Murcia',1,1,
2016-17,Mallorca,'Rayo Vallecano',2,1,
2016-17,Lugo,Elche,1,2,
2016-17,'UCAM Murcia',Valladolid,1,3,
2016-17,Tenerife,Almeria,1,0,
2016-17,Levante,Cordoba,3,1,
2016-17,'Gimnastic de Tarragona',Numancia,2,0,
2016-17,Girona,Mallorca,1,0,
2016-17,Huesca,'Sevilla Atletico',2,1,
2016-17,Cadiz,Reus,0,0,
2016-17,Oviedo,Getafe,2,1,
2016-17,'Rayo Vallecano',Mirandes,1,2,
2016-17,Alcorcon,Zaragoza,1,1,
2016-17,Reus,Oviedo,1,1,
2016-17,Cordoba,Alcorcon,1,0,
2016-17,Elche,Huesca,1,1,
2016-17,Mirandes,Girona,0,2,
2016-17,Mallorca,Tenerife,1,4,
2016-17,Getafe,'Rayo Vallecano',1,0,
2016-17,Numancia,Cadiz,0,3,
2016-17,Almeria,'UCAM Murcia',2,3,
2016-17,Valladolid,Lugo,1,1,
2016-17,'Sevilla Atletico',Levante,1,1,
2016-17,Zaragoza,'Gimnastic de Tarragona',1,2,
2016-17,Tenerife,Mirandes,1,1,
2016-17,Alcorcon,'Sevilla Atletico',0,0,
2016-17,Girona,Getafe,5,1,
2016-17,'Rayo Vallecano',Reus,0,0,
2016-17,Oviedo,Cadiz,2,1,
2016-17,'UCAM Murcia',Mallorca,1,1,
2016-17,Huesca,Valladolid,1,0,
2016-17,Levante,Elche,2,1,
2016-17,Lugo,Almeria,1,2,
2016-17,'Gimnastic de Tarragona',Cordoba,2,1,
2016-17,Zaragoza,Numancia,3,0,
2016-17,Elche,Alcorcon,0,0,
2016-17,Mallorca,Lugo,1,1,
2016-17,Numancia,Oviedo,0,0,
2016-17,Valladolid,Levante,0,4,
2016-17,Mirandes,'UCAM Murcia',1,1,
2016-17,Cordoba,Zaragoza,2,1,
2016-17,Almeria,Huesca,0,0,
2016-17,'Sevilla Atletico','Gimnastic de Tarragona',2,2,
2016-17,Cadiz,'Rayo Vallecano',1,0,
2016-17,Reus,Girona,1,2,
2016-17,Getafe,Tenerife,2,2,
2016-17,'Gimnastic de Tarragona',Elche,1,3,
2016-17,Cordoba,Numancia,0,0,
2016-17,Lugo,Mirandes,2,1,
2016-17,Huesca,Mallorca,2,1,
2016-17,'UCAM Murcia',Getafe,2,0,
2016-17,Zaragoza,'Sevilla Atletico',1,2,
2016-17,Levante,Almeria,1,0,
2016-17,Alcorcon,Valladolid,1,2,
2016-17,Tenerife,Reus,0,1,
2016-17,Girona,Cadiz,1,2,
2016-17,'Rayo Vallecano',Oviedo,2,0,
2016-17,Valladolid,'Gimnastic de Tarragona',1,2,
2016-17,Numancia,'Rayo Vallecano',0,0,
2016-17,Almeria,Alcorcon,3,1,
2016-17,Mallorca,Levante,1,1,
2016-17,Oviedo,Girona,2,0,
2016-17,Getafe,Lugo,2,0,
2016-17,Cadiz,Tenerife,0,1,
2016-17,Reus,'UCAM Murcia',0,0,
2016-17,Mirandes,Huesca,1,3,
2016-17,'Sevilla Atletico',Cordoba,1,0,
2016-17,Elche,Zaragoza,0,3,
2016-17,Alcorcon,Mallorca,1,0,
2016-17,Levante,Mirandes,2,1,
2016-17,'UCAM Murcia',Cadiz,1,1,
2016-17,Huesca,Getafe,0,0,
2016-17,Girona,'Rayo Vallecano',1,3,
2016-17,'Gimnastic de Tarragona',Almeria,0,1,
2016-17,Tenerife,Oviedo,1,0,
2016-17,Cordoba,Elche,1,0,
2016-17,Zaragoza,Valladolid,1,1,
2016-17,Lugo,Reus,1,0,
2016-17,'Sevilla Atletico',Numancia,1,1,
2016-17,Mirandes,Alcorcon,2,0,
2016-17,Mallorca,'Gimnastic de Tarragona',0,0,
2016-17,Cadiz,Lugo,1,1,
2016-17,Getafe,Levante,2,0,
2016-17,'Rayo Vallecano',Tenerife,1,1,
2016-17,Valladolid,Cordoba,2,1,
2016-17,Elche,'Sevilla Atletico',3,2,
2016-17,Numancia,Girona,0,2,
2016-17,Oviedo,'UCAM Murcia',2,0,
2016-17,Reus,Huesca,0,1,
2016-17,Almeria,Zaragoza,2,2,
2016-17,Elche,Numancia,1,3,
2016-17,'Gimnastic de Tarragona',Mirandes,4,1,
2016-17,Tenerife,Girona,3,3,
2016-17,Huesca,Cadiz,1,1,
2016-17,'Sevilla Atletico',Valladolid,6,2,
2016-17,Alcorcon,Getafe,0,3,
2016-17,'UCAM Murcia','Rayo Vallecano',0,1,
2016-17,Cordoba,Almeria,1,0,
2016-17,Lugo,Oviedo,2,1,
2016-17,Zaragoza,Mallorca,1,0,
2016-17,Levante,Reus,0,0,
2016-17,Oviedo,Huesca,1,1,
2016-17,Valladolid,Elche,2,1,
2016-17,Cadiz,Levante,1,1,
2016-17,Getafe,'Gimnastic de Tarragona',1,1,
